x y
0 1.00000000000006
0.05 1.00186050947547
0.1 1.00340892758523
0.15 1.004698910752
0.2 1.00577281032408
0.25 1.00666090491123
0.3 1.00738114808688
0.35 1.00793946142161
0.4 1.00838267112904
0.45 1.00873721051842
