x y
0 1.00000000000006
0.05 1.00228350014675
0.1 1.00418636937636
0.15 1.0057740274862
0.2 1.00709815986261
0.25 1.0081958285123
0.3 1.00908905973577
0.35 1.00978489036873
0.4 1.01033848189214
0.45 1.01078508391791
