x y
0 1.00000000000006
0.05 1.00251328229877
0.1 1.00460920098991
0.15 1.00635973642622
0.2 1.00782172038587
0.25 1.00903594244919
0.3 1.01002662556338
0.35 1.01080128492764
0.4 1.01141939195828
0.45 1.01192163492818
