x y
0 1.00000000000006
0.05 1.00279549906219
0.1 1.00512906989684
0.15 1.00708101311119
0.2 1.00871461638669
0.25 1.01007534505221
0.3 1.01119015256497
0.35 1.01206698424615
0.4 1.01277055368022
0.45 1.01334906444553
