x y
0 1.00000000000006
0.05 1.00179432342898
0.1 1.00328737860794
0.15 1.00453100281918
0.2 1.00556609510701
0.25 1.00642187625617
0.3 1.00711565643917
0.35 1.00765316119957
0.4 1.00807985715824
0.45 1.0084209083429
